lower_95,pred,upper_95,date,state
87.75902549237624,181.52199991686038,375.462652062825,2025-05-18,AL
81.60138565690706,188.2888566042267,434.4619057130703,2025-05-25,AL
77.05664229979969,187.8973709757914,458.17493425490125,2025-06-01,AL
614.3614569407849,970.9228728494238,1534.4244245339096,2025-05-18,BA
571.8715238798815,902.6050685275733,1424.613528934495,2025-05-25,BA
541.242889616093,841.8867917352558,1309.529203424768,2025-06-01,BA
194.18953207164384,237.31223371707406,290.010978815324,2025-05-18,CE
191.4109850517582,231.78346147394836,280.6713156944376,2025-05-25,CE
198.08547471656712,238.43104583204916,286.9941054381109,2025-06-01,CE
63.4351069883075,191.0229819760188,575.2300480826219,2025-05-18,MA
47.03463623078196,187.20196066133784,745.0801554730435,2025-05-25,MA
37.647785911310415,185.96905054437735,918.632714334126,2025-06-01,MA
136.91443010348777,193.53311335106469,273.56551048012517,2025-05-18,PB
157.09147043035273,221.89408153443944,313.42875132002735,2025-05-25,PB
148.04868816204086,208.95582393161644,294.92011646298124,2025-06-01,PB
372.3326453783445,479.64426839329036,617.8846444387424,2025-05-18,PE
363.33507855682456,465.26307371044044,595.7853797610446,2025-05-25,PE
356.7330306574782,456.9356417785487,585.2841278610018,2025-06-01,PE
187.2871621684904,270.65184279211655,391.12355144165195,2025-05-18,PI
169.31816036982624,245.18836343108438,355.0554378260707,2025-05-25,PI
169.54891556612537,236.87206076826504,330.9273491090065,2025-06-01,PI
201.21906586659404,244.18510032261347,296.32561389136157,2025-05-18,RN
200.57588544666802,243.82068521575587,296.389201556773,2025-05-25,RN
193.29658931146278,235.85458623947957,287.78255244101877,2025-06-01,RN
2383.174835692463,4832.619423418562,9799.621136405829,2025-05-18,MG
2155.1757062594465,4569.452531178931,9688.25714490675,2025-05-25,MG
1905.277917046618,4472.402750816368,10498.408755251632,2025-06-01,MG
684.8950917935957,1328.196475861559,2575.7315238911174,2025-05-18,RJ
577.5121825773577,1383.7233816893295,3315.411267150681,2025-05-25,RJ
475.5251360624107,1367.8565461309663,3934.6637830471504,2025-06-01,RJ
640.2189678278802,954.6203192695097,1423.4191733713506,2025-05-18,ES
573.6663787375785,908.5136153101506,1438.8101164657849,2025-05-25,ES
526.5441515277561,835.6952712476556,1326.3590229980514,2025-06-01,ES
132.10012023592304,164.18516043045946,204.06315192925268,2025-05-18,AM
131.18498060764588,161.1714759819635,198.0123376158098,2025-05-25,AM
125.4978135264748,158.7216956298441,200.7411599907937,2025-06-01,AM
17.87060390904733,28.44980817478286,45.29178696485863,2025-05-18,AP
17.21214241092014,27.126791787642063,42.75254149786846,2025-05-25,AP
17.303858785907863,26.609108377437913,40.91830945932493,2025-06-01,AP
4.1969757522491875,9.668056769318286,22.271113109164183,2025-05-18,RR
4.358811919174034,10.03359100541683,23.09641946722453,2025-05-25,RR
4.8155243528656335,10.989098886724525,25.077288679964386,2025-06-01,RR
27.645672635843603,60.91646689978003,134.22773207336581,2025-05-18,RO
25.34464647940929,60.67454322958478,145.25356268471236,2025-05-25,RO
23.97562596951945,60.47316546503428,152.53006307366547,2025-06-01,RO
98.80711592936674,156.08240071733562,246.55831297719635,2025-05-18,AC
110.73930374164664,172.80004702767908,269.64099686260226,2025-05-25,AC
107.66276552379784,166.5835906643588,257.7501380688271,2025-06-01,AC
254.9894183473773,465.5646773076225,850.0371119764156,2025-05-18,PA
200.93864222249425,443.8941774897525,980.6080036667323,2025-05-25,PA
172.66031493008023,412.91338672389975,987.4733809262696,2025-06-01,PA
176.9511973137398,233.20316401117654,307.3373705881161,2025-05-18,DF
170.31467122138372,218.5719171988136,280.5024525800619,2025-05-25,DF
155.08595237612894,197.09945427580138,250.49460818733886,2025-06-01,DF
3286.500482420501,4588.686909161066,6406.829289371776,2025-05-18,GO
3173.3391456228483,4339.181881826945,5933.339784859224,2025-05-25,GO
2808.5666362012316,3914.7539927815865,5456.626389583489,2025-06-01,GO
423.1717570547641,804.6486908173054,1530.0158974225055,2025-05-18,MT
319.2842928852644,708.5183444079935,1572.2610086022564,2025-05-25,MT
255.00376247836877,636.841588126669,1590.4361740627292,2025-06-01,MT
152.7167504724964,257.1982086634284,433.1608571751919,2025-05-18,MS
179.97415850098608,300.7455501266969,502.5604046400583,2025-05-25,MS
196.0470396267252,325.71287609357876,541.1399113964937,2025-06-01,MS
457.21111603538355,3597.853757521254,28311.979316592166,2025-05-18,RS
427.30866838484394,4075.381594066089,38868.23826914375,2025-05-25,RS
470.39060818524376,5461.02103777115,63399.97069676746,2025-06-01,RS
422.0004616220876,791.1483304513988,1483.2108912159424,2025-05-18,SC
367.7525199361997,678.6210822216226,1252.2730593811882,2025-05-25,SC
332.69317419173734,572.5198929456853,985.2291938807068,2025-06-01,SC
1945.2847465799832,2913.683967981557,4364.17047951375,2025-05-18,PR
1953.1507184891268,2735.3590028593585,3830.830259894967,2025-05-25,PR
1566.888254196909,2245.5906577497467,3218.275067584515,2025-06-01,PR
24061.654609059504,46792.35396374194,90996.41836948873,2025-05-18,BR
17726.246431442487,39394.658691973236,87550.3530575013,2025-05-25,BR
13989.404590214897,33554.35638141465,80481.96940122142,2025-06-01,BR
9.69930330031704,14.740856808963255,22.402934802054876,2025-05-18,SE
10.2475460573088,15.403590648827338,23.153894947114072,2025-05-25,SE
10.312607086591816,15.570996958307726,23.510635500780722,2025-06-01,SE
13758.691523224059,23364.30581994163,39676.068434728615,2025-05-18,SP
11586.864685152135,18257.63528611552,28768.890920765407,2025-05-25,SP
9864.342565378707,14417.01792900045,21070.882786919996,2025-06-01,SP
71.45171996300121,106.50086263274521,158.7426271528824,2025-05-18,TO
61.169368008260264,91.3966799665983,136.56104976904064,2025-05-25,TO
60.056325919722525,89.66236426724879,133.86332651682727,2025-06-01,TO
