lower_95,pred,upper_95,date,state
123.95131363374743,283.68907049604024,649.2830641287826,2025-07-13,AL
107.68856920076617,296.30154990459755,815.263951665931,2025-07-20,AL
98.79710766328765,310.63476178511746,976.688058097405,2025-07-27,AL
352.2138177174007,494.5304755038685,694.3520637180274,2025-07-13,BA
329.3312280365583,438.6538425197326,584.2664684563913,2025-07-20,BA
301.83306799058727,406.9458016178446,548.6638245334822,2025-07-27,BA
41.76725297898688,75.04055532712894,134.82057215103183,2025-07-13,CE
31.329112863920045,72.06501933938841,165.7680839845079,2025-07-20,CE
24.732398071413986,69.86024951730823,197.3304185274882,2025-07-27,CE
31.10252406976517,57.08312672495698,104.76588168177246,2025-07-13,MA
30.007227096232462,51.69069337190483,89.04280867737216,2025-07-20,MA
24.226622117635305,48.62371502101148,97.58957113230883,2025-07-27,MA
80.66092412190774,91.72428773648227,104.30509013322725,2025-07-13,PB
81.907613237977,92.58671392162377,104.65815393617156,2025-07-20,PB
82.90639313499864,93.27260522692238,104.93495805144039,2025-07-27,PB
388.6101155637478,432.1730955120537,480.61946152256616,2025-07-13,PE
381.2780600728225,421.50953605930533,465.9861334664695,2025-07-20,PE
378.49479475821727,412.8555079570173,450.3355734636461,2025-07-27,PE
47.71342461428688,130.7178570532428,358.12055602220573,2025-07-13,PI
32.452178456521985,110.43182922766643,375.7895305212579,2025-07-20,PI
24.409121253697133,92.72749938328666,352.26131463356415,2025-07-27,PI
191.82897739999208,213.73802573110177,238.149336260972,2025-07-13,RN
190.96945900546712,216.46534031648142,245.3651165079159,2025-07-20,RN
186.32678476292273,213.7867507285229,245.29363744033435,2025-07-27,RN
659.201977664185,801.6435496887232,974.8641577724608,2025-07-13,MG
560.6422105087117,716.0625676317442,914.5683131816182,2025-07-20,MG
511.6580496220151,656.6879391746547,842.8266686628517,2025-07-27,MG
210.30145627459484,280.3992248470783,373.86201069469433,2025-07-13,RJ
173.71453984723834,229.23186415227315,302.4919364201487,2025-07-20,RJ
170.28415750437793,221.72450615126579,288.7042303201857,2025-07-27,RJ
187.71263906765066,245.60842786594563,321.3608851188818,2025-07-13,ES
111.23859764218655,164.51027560266016,243.29352717944985,2025-07-20,ES
0.5234102724067785,103.07418678616047,20298.203038268624,2025-07-27,ES
