pred,lower,upper,date,state
127.32390109662308,102.75666391682547,157.7647149345434,2025-03-30,AL
181.94553295796794,145.49866026440174,227.5222115667713,2025-04-06,AL
258.30708259756517,205.5678858835984,324.57671407802775,2025-04-13,AL
1376.1370587913927,1046.2734133537322,1809.9984004264954,2025-03-30,BA
1368.8037411025557,1058.5319163201082,1770.0209627781824,2025-04-06,BA
1384.8985358956363,1066.2110854453033,1798.8407557447663,2025-04-13,BA
140.7544984395111,85.87417091502748,230.70765772588527,2025-03-30,CE
147.0768622868366,73.01566748242264,296.2597503521905,2025-04-06,CE
151.12107851074086,63.472786570734954,359.80113059632214,2025-04-13,CE
452.7121054499913,183.0065762747905,1119.8955501644232,2025-03-30,MA
462.3870679062933,147.95806379709518,1445.0162098645715,2025-04-06,MA
470.6987860719153,125.55885263695446,1764.5697022271595,2025-04-13,MA
233.22094534775604,181.8191212750665,299.1545056837758,2025-03-30,PB
232.45415899182737,183.53203133277535,294.4169235212302,2025-04-06,PB
205.8945271169217,164.6868222147185,257.41316595100386,2025-04-13,PB
485.5438043839003,434.9254336043918,542.0533446890391,2025-03-30,PE
518.4595997493473,458.2571268544966,586.5710336406867,2025-04-06,PE
533.6177060355739,464.3432157056466,613.2271271842455,2025-04-13,PE
352.99012699266956,249.18060269925067,500.0470678879037,2025-03-30,PI
472.5033435269185,333.1694585593897,670.1076701612482,2025-04-06,PI
523.9064326878587,368.5747586283999,744.7008884524529,2025-04-13,PI
246.4615989657377,210.47172508793403,288.6056059994275,2025-03-30,RN
261.34192755115816,220.79979135675322,309.3282048704519,2025-04-06,RN
271.46642771605616,226.11544755903606,325.91325436832926,2025-04-13,RN
7703.6022695408155,5395.953473255739,10998.146707789772,2025-03-30,MG
7302.135577413692,5081.434210107453,10493.3335326609,2025-04-06,MG
7564.967534297927,5265.774131825184,10868.057072388225,2025-04-13,MG
2369.7161772353224,1689.1924105269054,3324.4020785643615,2025-03-30,RJ
2380.9286392330937,1695.2409249164036,3343.961971304989,2025-04-06,RJ
2390.0851044283922,1656.677363934433,3448.170978109992,2025-04-13,RJ
44.298922139442745,17.9218924016863,109.49705861038228,2025-03-30,ES
25.591970931117867,6.320677568505414,103.62005798281061,2025-04-06,ES
12.492671292152185,1.7288829192519786,90.27033252274093,2025-04-13,ES
291.40680358234107,245.9403638246332,345.2785214005273,2025-03-30,AM
283.7030525972629,244.07990947479075,329.75848862857055,2025-04-06,AM
283.869930537385,240.68466360692304,334.80378955471565,2025-04-13,AM
114.27204394467059,47.60549057733801,274.29819268596844,2025-03-30,AP
112.18411936389072,40.215711613268155,312.94427308603133,2025-04-06,AP
110.12637275822391,34.610767652529844,350.40592276481345,2025-04-13,AP
7.679864712710719,5.4387812208983854,10.844400539390854,2025-03-30,RR
8.705829779916435,5.9723440988547765,12.690406129046245,2025-04-06,RR
10.220767493827045,6.994404010390993,14.935380914181982,2025-04-13,RR
137.9515507259644,101.2045903800156,188.04117754184617,2025-03-30,RO
141.82575351968882,104.44405663008553,192.58677813203062,2025-04-06,RO
141.68719741919898,100.97104992720021,198.82195864043467,2025-04-13,RO
387.752909187352,307.7576249086535,488.54132737696216,2025-03-30,AC
366.4004830614456,299.8708181000817,447.69049165315926,2025-04-06,AC
324.23858152450606,267.0363727741422,393.69414981509897,2025-04-13,AC
848.8287685854852,583.2969920552138,1235.2374316892567,2025-03-30,PA
816.1131930611078,582.2469880020026,1143.9144514494358,2025-04-06,PA
743.2720545388826,536.651086319402,1029.446061215358,2025-04-13,PA
300.34893162935634,211.24149651383823,427.0443176158157,2025-03-30,DF
270.8195854002214,192.01435236809533,381.96752967584075,2025-04-06,DF
242.1609867162937,174.4472712553062,336.1585599214424,2025-04-13,DF
4584.9731429363055,3503.231716397727,6000.738867214733,2025-03-30,GO
4535.818461612829,3483.6049247486176,5905.850278987189,2025-04-06,GO
4876.851412124975,3747.7454643926308,6346.129939163252,2025-04-13,GO
875.2115477981996,693.040515028974,1105.2676384544359,2025-03-30,MT
840.2641702097012,663.1745534295261,1064.6425923416061,2025-04-06,MT
809.7569815484794,631.7985892435229,1037.8408251142303,2025-04-13,MT
342.153035238163,238.60007862743788,490.64820177819183,2025-03-30,MS
384.1005331016808,268.2740901682756,549.9346561438518,2025-04-06,MS
387.55369390114356,270.68594199310866,554.8787075918598,2025-04-13,MS
3913.61406930666,1114.0390487585871,13748.50827764305,2025-03-30,RS
4813.4043162416965,1306.8097911400841,17729.329293899187,2025-04-06,RS
6232.370010018543,1632.063868576656,23799.580818888848,2025-04-13,RS
760.0650403264679,470.57576713520774,1227.6426154355888,2025-03-30,SC
733.7798234811485,454.6207139808159,1184.3561298237416,2025-04-06,SC
592.8803079801057,364.5100800474183,964.3274050058044,2025-04-13,SC
5307.893926281756,3708.58138133894,7596.904324231641,2025-03-30,PR
5131.2828546564115,3597.789708738402,7318.399869380838,2025-04-06,PR
4957.596161140139,3381.654003455336,7267.969955482778,2025-04-13,PR
72686.6933196114,42185.9187435733,125239.78481668406,2025-03-30,BR
69045.74193754913,38118.319370387064,125066.22953083832,2025-04-06,BR
64108.51044324646,34277.16313690101,119902.02032872825,2025-04-13,BR
15.374321950483262,6.299855390487908,37.51987320121726,2025-03-30,SE
15.73875789475711,5.039591568260533,49.152495140648526,2025-04-06,SE
15.935493112104126,4.33234889125478,58.61484084038511,2025-04-13,SE
43191.908904250085,25541.080682621126,73040.80113032978,2025-03-30,SP
39011.601138100974,23977.69814598018,63471.68998844977,2025-04-06,SP
