pred,lower,upper,date,state
155.8196930603693,123.72619952696975,196.2379579931671,2025-03-02,AL
166.10539491304962,133.28974028262112,207.00019491911038,2025-03-09,AL
162.3782006018031,131.2276198572139,200.92325121318552,2025-03-16,AL
1798.8592167171219,1338.8875751148894,2416.8530216515496,2025-03-02,BA
2088.680972779427,1564.6324453520108,2788.2511442291598,2025-03-09,BA
2235.3786608709497,1682.7846091488063,2969.433955070913,2025-03-16,BA
146.53739347655937,89.8341225790582,239.03175174896998,2025-03-02,CE
154.34607963399748,76.97590053003528,309.4827359517396,2025-03-09,CE
161.3760906787428,67.92998715778565,383.36887334107246,2025-03-16,CE
200.7320724597679,126.04008557041143,319.6869054129917,2025-03-02,MA
232.3936736551971,148.4762409658121,363.74048267691364,2025-03-09,MA
221.99094244047663,141.11821505843625,349.21061398916106,2025-03-16,MA
540.7609591452007,409.7789336119032,713.6101711187212,2025-03-02,PB
751.5912654100774,571.8700094185888,987.793416225893,2025-03-09,PB
771.7588304241957,588.6520736913864,1011.8229748222798,2025-03-16,PB
516.0313653850544,393.1836124795511,677.2621279454081,2025-03-02,PE
525.6250523782586,404.19709908951796,683.5321092357931,2025-03-09,PE
458.8534112529257,348.2743339991226,604.5419729924082,2025-03-16,PE
719.2237529498894,469.1281476671951,1102.647132515037,2025-03-02,PI
733.896735603953,468.2317813153709,1150.2944482262064,2025-03-09,PI
759.4914152931933,462.80847101158554,1246.3626878809177,2025-03-16,PI
184.34249230126366,155.0388029509879,219.1848351575841,2025-03-02,RN
189.85898964759667,161.14898073581793,223.68392145836467,2025-03-09,RN
196.0783227700166,160.9209831209892,238.916690133545,2025-03-16,RN
10901.556685647049,6466.2189352914575,18379.20110031336,2025-03-02,MG
10856.23184403542,6189.260454860501,19042.302503022554,2025-03-09,MG
12967.810622250274,7158.027823269057,23493.078887998337,2025-03-16,MG
3624.7800598545127,2984.995880979475,4401.691327630087,2025-03-02,RJ
3742.3454768250904,3083.37776042763,4542.145256301924,2025-03-09,RJ
5526.490653462984,4429.858398253964,6894.599374745688,2025-03-16,RJ
378.5312326119087,54.54386759209121,2626.9844876835805,2025-03-02,ES
8.773603288937016,2.6136128984752216,29.45199525015894,2025-03-09,ES
11.182998744822157,3.4938351515792188,35.79432214200685,2025-03-16,ES
241.05148849666529,197.8914505576851,293.624711642205,2025-03-02,AM
223.37423173161548,185.63539564019035,268.7852024643024,2025-03-09,AM
208.7060100064322,171.532264929566,253.93589148193604,2025-03-16,AM
213.77153925338496,125.55948340345321,363.95714410453417,2025-03-02,AP
189.63610400269843,109.54908742802795,328.2715793041053,2025-03-09,AP
174.44294233140326,99.59415604533403,305.5434308352968,2025-03-16,AP
7.914699116902636,3.837658793777006,16.3230931870957,2025-03-02,RR
7.665043589016062,3.736520320271088,15.723959241643746,2025-03-09,RR
7.81501632455316,3.8202281280495125,15.987129068183439,2025-03-16,RR
68.20412531608747,48.31266772458394,96.28536218805175,2025-03-02,RO
66.21106275975863,46.74377631743468,93.7858508051599,2025-03-09,RO
64.42750673823024,45.21998164620566,91.79357163345948,2025-03-16,RO
868.8930415742938,554.1849362919536,1362.3162021468117,2025-03-02,AC
943.4643400087231,610.64430496242,1457.681589158315,2025-03-09,AC
913.7976779330951,577.8136829290496,1445.1478406724582,2025-03-16,AC
1227.0443718066736,849.4717745700492,1772.4401627640846,2025-03-02,PA
1075.7401466962908,760.4936841009695,1521.6653174209862,2025-03-09,PA
1045.2029847582494,718.8899625566423,1519.6335131212486,2025-03-16,PA
443.85128595009496,323.5421840756212,608.8973053155485,2025-03-02,DF
424.39845980384973,313.4892745256527,574.5461402353054,2025-03-09,DF
394.5846195095906,283.3375052996059,549.5108096928138,2025-03-16,DF
6153.456526741291,4828.82678407861,7841.454854280929,2025-03-02,GO
6560.950896762382,5223.027698255247,8241.594560968279,2025-03-09,GO
7001.305877474427,5574.496849170729,8793.310915091824,2025-03-16,GO
1895.7815025992509,1464.9005535289562,2453.4003328345607,2025-03-02,MT
1914.3984090680065,1489.1008703689308,2461.1638751739592,2025-03-09,MT
1998.0306193080373,1510.1047353870138,2643.6089246944484,2025-03-16,MT
280.81261713060036,192.833341230356,408.93201059840163,2025-03-02,MS
334.08901867250046,231.60163654381483,481.9286860973399,2025-03-09,MS
351.43557159069707,244.20985229237698,505.741106756876,2025-03-16,MS
1082.7928490451607,267.17779465202074,4388.240255783051,2025-03-02,RS
1757.6027908207843,399.68481769274996,7729.009043009848,2025-03-09,RS
2588.943489001413,582.0570168443502,11515.415492422755,2025-03-16,RS
819.1053849994167,465.3527466124165,1441.7743026535748,2025-03-02,SC
698.7517665340674,413.21535315584947,1181.5970232120792,2025-03-09,SC
605.837377262064,344.5639946689874,1065.2271664088987,2025-03-16,SC
5207.18069703067,4103.211498413398,6608.172847539872,2025-03-02,PR
6500.191781548632,5111.789114424855,8265.695679362223,2025-03-09,PR
8349.830616798385,6557.339818349369,10632.310244792789,2025-03-16,PR
81779.21105081885,68116.5099701696,98182.35495364032,2025-03-02,BR
88314.91483728142,73286.71495189304,106424.8027468013,2025-03-09,BR
109824.61038252921,91234.49039901723,132202.6899358257,2025-03-16,BR
29.54156850863749,19.080153863101938,45.73884865982118,2025-03-02,SE
32.69255207088177,21.908182092567433,48.785561320942165,2025-03-09,SE
33.768545255644824,22.178377699508598,51.41560235525243,2025-03-16,SE
42169.490453167964,27776.92670429674,64019.534774693,2025-03-02,SP
43650.94369432783,29480.894643040523,64631.85423903619,2025-03-09,SP
45697.78618294572,30012.085108892166,69581.55871027746,2025-03-16,SP
89.54548794622787,72.61588234938841,110.42204752051148,2025-03-02,TO
89.82328197402154,73.92854594735924,109.13540745586357,2025-03-09,TO
93.46633745727068,77.27706800363237,113.04720097902486,2025-03-16,TO
