lower_95,pred,upper_95,date,state
93.34926592081071,123.03786263304721,162.1685558207882,2025-05-11,AL
91.06964291884094,119.79115861038103,157.5708569979325,2025-05-18,AL
95.07808869712223,125.2688486416816,165.04627569871943,2025-05-25,AL
483.802128961878,947.190682425998,1854.4155454622269,2025-05-11,BA
356.17046601062947,908.9111873090264,2319.449884962807,2025-05-18,BA
281.9934896787611,882.4531138519213,2761.4945970350286,2025-05-25,BA
216.65100020091185,262.0815843009671,317.03872479706115,2025-05-11,CE
213.77922901127693,262.7377869123079,322.9085678288039,2025-05-18,CE
208.85711529840134,262.86563489216326,330.8402584634806,2025-05-25,CE
40.47304652465667,71.10195636568567,124.90999895320465,2025-05-11,MA
24.56300607484382,44.55269143129911,80.81023583694952,2025-05-18,MA
25.949466704575972,47.40921720659271,86.61580223325109,2025-05-25,MA
151.31922212463328,205.9273330521794,280.24242989470093,2025-05-11,PB
137.95925279633641,198.88694419157022,286.7224616550779,2025-05-18,PB
121.3731558744901,188.4025059943035,292.4493806656792,2025-05-25,PB
486.9852424680244,564.5883188647051,654.5577606890291,2025-05-11,PE
477.3626404007116,549.5146989461597,632.5723439614156,2025-05-18,PE
470.24478523275167,544.1729353720837,629.7234820900794,2025-05-25,PE
178.55148486754516,357.7417851088445,716.7634864969141,2025-05-11,PI
157.35787995431843,329.00201345909363,687.8735586140378,2025-05-18,PI
154.83230322984556,312.48088790730617,630.64556472035,2025-05-25,PI
232.85766879813258,262.323849523135,295.5187277439076,2025-05-11,RN
233.6441977635873,260.5623419076171,290.5817249914298,2025-05-18,RN
220.43233016084875,252.5874442834445,289.43311973832164,2025-05-25,RN
2058.7640940014367,5745.802208820303,16035.95240420063,2025-05-11,MG
1339.897959983349,5643.52415872605,23769.992851187228,2025-05-18,MG
907.1721879726174,5551.730175580591,33975.58738141388,2025-05-25,MG
636.4389959405231,1234.0725310257296,2392.9002175325104,2025-05-11,RJ
494.3755431309417,1183.5880381386216,2833.636621975432,2025-05-18,RJ
427.9782892696533,1230.500729150206,3537.8711546865165,2025-05-25,RJ
745.3202984300955,1001.7790087812668,1346.483095319727,2025-05-11,ES
667.3736914474945,886.5141370207775,1177.6120713315906,2025-05-18,ES
700.1947626792314,918.038227688283,1203.6568001054002,2025-05-25,ES
157.82020248968735,197.09915436890915,246.15401602641828,2025-05-11,AM
164.08660408415867,202.26102400588525,249.31664629324118,2025-05-18,AM
162.6877378880788,211.09208334336844,273.8981328814014,2025-05-25,AM
31.417255655360908,43.9990502584243,61.61952669831651,2025-05-11,AP
