pred,lower,upper,date,state
54.79798870970686,29.290691210435853,102.5178800000219,2025-01-26,AL
57.483816231722756,26.770173678507273,123.43547592354383,2025-02-02,AL
57.81821696819448,24.386281449933552,137.08306533919378,2025-02-09,AL
801.7348992785609,625.2327939543815,1028.063234904634,2025-01-26,BA
897.9991950062526,699.8857606548419,1152.1916855078953,2025-02-02,BA
945.2910154386773,740.6239571445021,1206.5166070434598,2025-02-09,BA
99.11149529281184,67.64121581270093,145.22341713042638,2025-01-26,CE
125.87158143985948,80.60104212362764,196.568860609393,2025-02-02,CE
153.3599188369218,95.74783685934324,245.63755670238086,2025-02-09,CE
42.15291981709134,35.553473386157044,49.97735748085771,2025-01-26,MA
48.415952412836056,41.256707491160185,56.817535634521036,2025-02-02,MA
55.706952259407224,47.12780489128937,65.8478479358467,2025-02-09,MA
144.1165387388585,125.84012299173764,165.04733342824676,2025-01-26,PB
156.39594709478183,135.59576718691244,180.38684226740835,2025-02-02,PB
159.64301840429403,136.6195768761878,186.5464226135796,2025-02-09,PB
301.9050115545582,269.58214554667217,338.103385210939,2025-01-26,PE
330.87509331502827,293.60911779611115,372.8710068610775,2025-02-02,PE
342.5414636842109,305.9970185493712,383.4503188925358,2025-02-09,PE
111.04311953878553,88.43825007008145,139.42580712682408,2025-01-26,PI
138.8509124759075,111.10665648183105,173.52313988986663,2025-02-02,PI
154.65539403155546,121.40775014692987,197.00794120728972,2025-02-09,PI
106.55759841279358,65.18201475412489,174.19715886863779,2025-01-26,RN
112.57954816400746,62.427447229462196,203.0221517504338,2025-02-02,RN
116.92234500667541,60.82917128599982,224.7414270627496,2025-02-09,RN
7914.626970738809,5299.433147290178,11820.38122661804,2025-01-26,MG
9899.80480546043,6696.265134607104,14635.940067502686,2025-02-02,MG
11772.429272393316,8176.848954880782,16949.082921579247,2025-02-09,MG
1228.3288603802025,940.8738706359597,1603.6068556384687,2025-01-26,RJ
1102.7040407072623,840.014836735938,1447.5413388137144,2025-02-02,RJ
1373.4698256085794,1073.1530009802154,1757.828902434425,2025-02-09,RJ
863.5699669220238,422.42364020659556,1765.4151349223212,2025-01-26,ES
2255.558888831608,1036.258187845026,4909.535056670766,2025-02-02,ES
2104.0649634979723,875.7614692000111,5055.131478510661,2025-02-09,ES
189.0058983781689,154.77778791419047,230.80333491743548,2025-01-26,AM
177.55387174892243,146.2330423065947,215.58313275693286,2025-02-02,AM
186.50891378079803,153.65591281734214,226.3861785849033,2025-02-09,AM
40.81972248513082,26.718980361192347,62.36202584224426,2025-01-26,AP
40.331018588719004,26.645628454607802,61.04532543394798,2025-02-02,AP
40.015065278820806,26.743533523047457,59.87262109131459,2025-02-09,AP
4.071918468156436,1.5247366424697493,10.87435006773139,2025-01-26,RR
4.033036948437641,1.3905210773426793,11.697332239326249,2025-02-02,RR
4.517224746027293,1.4187476968941288,14.382627334509099,2025-02-09,RR
28.23127906057927,15.242714409283636,52.2876107231191,2025-01-26,RO
32.147237872083195,15.938588556724934,64.83917312541836,2025-02-02,RO
34.3509332142416,15.900734293460209,74.20956736410602,2025-02-09,RO
966.8167508482172,565.928915948841,1651.682045886487,2025-01-26,AC
