lower_95,pred,upper_95,date,state
158.17430116757168,217.3429831886532,298.6450516465296,2025-05-25,AL
164.80741290635265,221.91847937190008,298.820366258162,2025-06-01,AL
159.2883424767187,213.71418158060743,286.7363091266044,2025-06-08,AL
693.1903836189425,941.5305111810746,1278.8401634437666,2025-05-25,BA
630.1213820275317,853.625236317158,1156.4058368133365,2025-06-01,BA
639.8453245017844,807.6538889320369,1019.4726433532358,2025-06-08,BA
160.66882226273052,214.14546035606227,285.4211386209142,2025-05-25,CE
160.4946568501662,213.27369257484463,283.40923515586957,2025-06-01,CE
162.12532095941893,215.76272200329592,287.1454744439595,2025-06-08,CE
81.30468366141359,134.3482939642503,221.9978392176035,2025-05-25,MA
79.0750799602958,126.96232301630293,203.84970174914437,2025-06-01,MA
69.57787174931377,117.7442115533772,199.25443256265135,2025-06-08,MA
186.25001272605346,204.98804646244224,225.61125541663077,2025-05-25,PB
182.27399236477189,199.3503538290536,218.0265163240564,2025-06-01,PB
173.5850369323112,190.65633954571112,209.40652749432525,2025-06-08,PB
460.3044971068032,522.3564386798689,592.7733722901376,2025-05-25,PE
448.39662816251047,504.7851243101338,568.264803348272,2025-06-01,PE
429.47416995590294,489.970084966134,558.9874804027685,2025-06-08,PE
141.86360229479345,379.830506666913,1016.9713123105904,2025-05-25,PI
97.36613593320925,322.50266306901614,1068.2150081210393,2025-06-01,PI
76.48691929293246,282.1813462752969,1041.0448338333927,2025-06-08,PI
172.2040912673977,221.0263557193692,283.69041387481883,2025-05-25,RN
174.2411862233006,214.2477985671156,263.4401210516842,2025-06-01,RN
161.90044051512908,203.09241951478285,254.7647846610658,2025-06-08,RN
2353.6501957312817,4154.914102832785,7334.6970731795745,2025-05-25,MG
2100.576933295424,3936.4766783320697,7376.948872204412,2025-06-01,MG
1948.2808912638654,3718.1280588495897,7095.730561231632,2025-06-08,MG
998.7066940869726,1366.0202830402993,1868.42786248011,2025-05-25,RJ
1035.2667971204773,1385.838974878103,1855.1253354527225,2025-06-01,RJ
1031.0420948595515,1374.064520366735,1831.2087503933153,2025-06-08,RJ
715.8018478841868,936.7235102368836,1225.829378932361,2025-05-25,ES
494.60448271002474,634.1156754080525,812.978256070425,2025-06-01,ES
682.8002251316533,881.7618773364835,1138.699109500215,2025-06-08,ES
96.9697280852979,123.43235380149234,157.11651734833237,2025-05-25,AM
95.93972396026206,122.57861877657582,156.61414439129123,2025-06-01,AM
93.21956798539063,119.27406908916828,152.61070035550082,2025-06-08,AM
26.672929636836365,53.892148752407195,108.88806504181464,2025-05-25,AP
26.60994995015345,53.88993244508073,109.13680124823449,2025-06-01,AP
24.950886648425385,50.642613883370146,102.78890594462972,2025-06-08,AP
4.099910095534411,11.13262641771259,30.22880211235404,2025-05-25,RR
