lower_95,pred,upper_95,date,state
54.13930886631506,63.98174710079037,75.61352458668962,2025-11-30,AL
53.82547745990755,64.14058776530574,76.43248500569742,2025-12-07,AL
49.64400955634499,60.7772267030615,74.40719069080953,2025-12-14,AL
241.03535956535865,293.8000995129839,358.1155006862521,2025-11-30,BA
226.37273034373797,283.784763377198,355.75747928102857,2025-12-07,BA
222.42638978063053,286.3961455666052,368.76358185871544,2025-12-14,BA
46.79958014243466,71.20024004359314,108.32306971208553,2025-11-30,CE
40.86364504624517,62.356915933782496,95.15511796298034,2025-12-07,CE
32.6075972084224,50.54240214484257,78.3416943678132,2025-12-14,CE
18.676756064986012,25.10903769205165,33.75659946658636,2025-11-30,MA
23.7435302224582,29.507748642127286,36.671346752952196,2025-12-07,MA
25.36670418089009,32.554481194929785,41.77894922074382,2025-12-14,MA
70.01124797893551,93.28149380259563,124.28627309517054,2025-11-30,PB
71.51812908188695,91.32687830437116,116.62216011371869,2025-12-07,PB
72.27505272365678,88.91878963052031,109.39530102575469,2025-12-14,PB
284.549245338244,366.73179879816917,472.6500402061153,2025-11-30,PE
260.68636358870475,337.10785438060594,435.93268140558695,2025-12-07,PE
241.64642644604498,317.3655005541968,416.81088532258883,2025-12-14,PE
30.176494346526376,44.92816878444291,66.89114802878834,2025-11-30,PI
33.2620716509605,41.94105806026713,52.88462996753549,2025-12-07,PI
26.08106453656246,36.72665070415001,51.71747763798997,2025-12-14,PI
88.33599777162247,106.24666668466381,127.78883429591353,2025-11-30,RN
85.54985617316179,104.9593036339416,128.7723429601506,2025-12-07,RN
80.51682435921126,101.2280825238881,127.26687587363611,2025-12-14,RN
1444.2024653850829,1899.1196131307486,2497.333574358775,2025-11-30,MG
1446.4717978329304,1908.0645483352062,2516.959076608379,2025-12-07,MG
1335.5175305452444,1878.2145216740257,2641.4402722118957,2025-12-14,MG
162.29554053459404,196.29254678325026,237.41110689631967,2025-11-30,RJ
164.41632539638715,202.09742287430532,248.4143118632991,2025-12-07,RJ
161.74811481070526,202.43300533397758,253.35146376515294,2025-12-14,RJ
291.98114801428545,383.32509665763723,503.24526335651586,2025-11-30,ES
275.39407889283166,369.95188669307703,496.97654727365233,2025-12-07,ES
256.3595992704681,347.2287961666613,470.30747914434704,2025-12-14,ES
89.32309022618533,120.37479478051615,162.22111417954014,2025-11-30,AM
103.59110568739567,137.9415300188305,183.68242695811966,2025-12-07,AM
116.27597827063917,156.62753832076294,210.98240690198242,2025-12-14,AM
8.257451578411363,11.588611343596446,16.263602831658282,2025-11-30,AP
8.594442113380403,12.44976324301786,18.034516116629543,2025-12-07,AP
9.199426655042087,13.887340692370246,20.964157739141207,2025-12-14,AP
2.2796637619069773,3.9280245074826214,6.768268544338817,2025-11-30,RR
2.205791668601343,3.8405136209211737,6.686735235442029,2025-12-07,RR
2.3453883312439694,3.9539576409986608,6.665753734060618,2025-12-14,RR
15.780651095502414,25.02250312862606,39.67679527497764,2025-11-30,RO
17.938463151357706,26.492362667032022,39.12516215908003,2025-12-07,RO
19.650743590270505,28.40572729736253,41.06131351139469,2025-12-14,RO
46.33326607761479,63.92382698106527,88.19269613025143,2025-11-30,AC
55.44225868326916,71.61691549132979,92.51034691413193,2025-12-07,AC
63.79385326900532,80.62359231590726,101.89325937895289,2025-12-14,AC
129.8868771932668,186.60384513308165,268.0870906353286,2025-11-30,PA
134.85382589854203,187.9942508268368,262.07516255811123,2025-12-07,PA
142.13830698984722,203.50531648515803,291.36701227686996,2025-12-14,PA
129.16630445500493,168.58118944076315,220.02346163865394,2025-11-30,DF
122.10390038192033,164.05555173228794,220.42067427823574,2025-12-07,DF
113.22959678001281,150.97883716097041,201.31317180935596,2025-12-14,DF
803.9670588282643,994.139637140839,1229.296159938355,2025-11-30,GO
705.5029145245262,874.9904606975986,1085.1951006152508,2025-12-07,GO
687.2046611879715,853.0557536429543,1058.933618938739,2025-12-14,GO
187.19671238299995,230.54692184435808,283.9359863498088,2025-11-30,MT
188.42256693936875,232.6332633890925,287.21737589146227,2025-12-07,MT
187.22626266594293,242.36109610467844,313.7321659294435,2025-12-14,MT
97.49787006434423,131.6657338519882,177.80763271383972,2025-11-30,MS
110.58241178529379,141.5144003573496,181.09865018483438,2025-12-07,MS
116.56934560718284,154.95350393862606,205.9768651680438,2025-12-14,MS
133.66167207446722,286.792454579892,615.3589935500382,2025-11-30,RS
113.01315508414575,232.86505208234212,479.82141938199106,2025-12-07,RS
102.67136626984589,190.32460205063722,352.8097020792454,2025-12-14,RS
221.51834550660323,435.6765066639186,856.8771946394721,2025-11-30,SC
210.41402785018798,395.63062432936795,743.8838204204151,2025-12-07,SC
190.82394962551177,370.768770437002,720.3995169429593,2025-12-14,SC
787.8855812422375,1094.986052381135,1521.7875329293377,2025-11-30,PR
801.6192071764856,1151.605183448265,1654.3946136422041,2025-12-07,PR
778.8922854964043,1153.6728028215591,1708.7869025713908,2025-12-14,PR
11316.970541391407,13902.441016444194,17078.587021924563,2025-11-30,BR
10310.765970881657,12737.812881599953,15736.161354536087,2025-12-07,BR
9560.906053103257,11940.287906846126,14911.816359925493,2025-12-14,BR
10.510630952242579,15.721371543353593,23.51538402663001,2025-11-30,SE
9.97131701721401,14.17979741456039,20.164503281849488,2025-12-07,SE
9.345718876242692,13.573167513953633,19.712863055422176,2025-12-14,SE
4549.78219598612,5978.3155397565815,7855.377500141778,2025-11-30,SP
3915.7442813857188,5129.502425862826,6719.487598312037,2025-12-07,SP
3482.4546798895094,4621.4776168449525,6133.046177553284,2025-12-14,SP
52.08395908503731,64.89720876234716,80.86266441971752,2025-11-30,TO
55.25120034765264,68.01230769571507,83.72078740354723,2025-12-07,TO
54.32885238301881,69.81783124806863,89.7226675398611,2025-12-14,TO
