lower_95,pred,upper_95,date,state
55.17652931621235,121.78877810905175,268.81912757310107,2025-04-20,AL
47.23865006760816,124.2183560021042,326.64354179854257,2025-04-27,AL
40.535306723482776,120.516461697078,358.3102908055497,2025-05-04,AL
579.8324547549132,908.3797806511204,1423.090099785046,2025-04-20,BA
537.1145877839816,835.3169324861894,1299.0791789456332,2025-04-27,BA
490.69752327929484,775.4501288080041,1225.4451545827137,2025-05-04,BA
115.21232726970709,183.19290755901136,291.28516171158327,2025-04-20,CE
108.52912137787885,187.13478709033697,322.67310464455346,2025-04-27,CE
103.35303084105966,188.48166703881017,343.72807957960276,2025-05-04,CE
146.74901281718508,210.13417556327056,300.8972318925505,2025-04-20,MA
137.273589898177,201.9902383234998,297.21708602687363,2025-04-27,MA
139.43277718370769,194.45066628303155,271.17771288523835,2025-05-04,MA
166.10279208264583,208.88772338023736,262.693242129657,2025-04-20,PB
164.92790163402012,205.5106620987411,256.07936448486953,2025-04-27,PB
150.39874482646667,197.52246270206606,259.4112292420098,2025-05-04,PB
447.35469934935804,542.649856169886,658.2447146067306,2025-04-20,PE
428.08800320312764,530.2810961087586,656.8697061965504,2025-04-27,PE
419.23073917257517,527.0205536569225,662.5245670797862,2025-05-04,PE
162.51877144148185,259.8681770840611,415.53027297716795,2025-04-20,PI
161.52677166688528,240.35107214995898,357.6412583962883,2025-04-27,PI
145.98673544108755,219.69102774612446,330.60639054858007,2025-05-04,PI
127.3921789820738,201.45847538014246,318.5871976348133,2025-04-20,RN
119.83564870558975,208.51673790823273,362.82383796085315,2025-04-27,RN
117.12816204559782,209.91904753448375,376.2204217003765,2025-05-04,RN
4379.023678266341,5803.863069879165,7692.314316793795,2025-04-20,MG
3642.858318704639,4816.857550135089,6369.206438570422,2025-04-27,MG
3189.527243131991,4230.624680467372,5611.547988975424,2025-05-04,MG
1209.513332192876,1700.8714199308185,2391.841007566629,2025-04-20,RJ
1467.0654061286527,2018.103281457175,2776.1140284641556,2025-04-27,RJ
1591.6696062297547,2148.692060123258,2900.6507073870034,2025-05-04,RJ
