lower_95,pred,upper_95,date,state
42.346685128333576,53.593631941785425,67.82767945134299,2026-02-15,AL
45.065787193701894,56.135898207069566,69.92530839347845,2026-02-22,AL
43.605299564133716,55.417762236223744,70.43016335098623,2026-03-01,AL
237.79565820687264,307.8348508362941,398.5030513339484,2026-02-15,BA
237.62015905344762,303.5733236892114,387.8322580997263,2026-02-22,BA
242.364973439176,303.60037421374494,380.30737657666435,2026-03-01,BA
156.92698724635235,203.28681824163908,263.3424065290579,2026-02-15,CE
169.10148150961496,214.22149669761896,271.38052983148265,2026-02-22,CE
174.61068697350254,227.9417027183789,297.56151091736126,2026-03-01,CE
169.41926955263907,270.6100319534877,432.2400255132425,2026-02-15,MA
179.652019700067,316.65247366972983,558.1278142520183,2026-02-22,MA
196.14276575331996,356.83377813422635,649.1717638859237,2026-03-01,MA
61.7749073935188,81.68866619244562,108.02182416546883,2026-02-15,PB
67.11622952320387,86.69922871969021,111.99610457840771,2026-02-22,PB
70.31306154425896,86.47992461343227,106.36398411463523,2026-03-01,PB
263.9040245634479,322.1866557288649,393.34087951657386,2026-02-15,PE
265.7715807239369,323.56563840042674,393.92745480271844,2026-02-22,PE
264.57036935159744,325.61897318406164,400.7543095520968,2026-03-01,PE
154.90075829555047,249.2371906639857,401.02564954235163,2026-02-15,PI
193.6741542473254,306.89292781676727,486.29756257344377,2026-02-22,PI
227.53653996396594,386.08164358228913,655.0993327700579,2026-03-01,PI
101.14382846140057,130.10542986880856,167.35991843345596,2026-02-15,RN
115.44856416565167,141.94388558041055,174.51985478793117,2026-02-22,RN
120.93473321523561,150.43122493432412,187.1220354450685,2026-03-01,RN
1629.73887739226,2299.3951824996984,3244.211866481876,2026-02-15,MG
1633.5631229180053,2308.50641995606,3262.3177006217456,2026-02-22,MG
1629.6993497503502,2349.9573408846577,3388.5388153487565,2026-03-01,MG
206.45917042993554,248.39600650754534,298.8512252587751,2026-02-15,RJ
205.70232476777198,248.8154333166561,300.9646095465754,2026-02-22,RJ
184.89395238053154,231.13362342982043,288.9372593963933,2026-03-01,RJ
104.69841686872284,149.35516310187862,213.05923635080913,2026-02-15,ES
111.655442074212,156.26352633301644,218.6932334726655,2026-02-22,ES
109.40811346863234,156.67604640321707,224.36529374561277,2026-03-01,ES
73.68561721773007,104.15543711236175,147.2248654443901,2026-02-15,AM
76.92920310688037,107.10433240396765,149.11551863811815,2026-02-22,AM
79.85587026063166,111.04496105486673,154.4154905009651,2026-03-01,AM
3.6606802185341962,5.04985550334704,6.966202749852721,2026-02-15,AP
3.3627286052600738,4.642424150520999,6.409111326923089,2026-02-22,AP
3.278954476270473,4.714722705612766,6.779176213542213,2026-03-01,AP
2.9277330211134225,4.899175396583545,8.198124416877862,2026-02-15,RR
2.775118886561802,4.650047442913875,7.791717077800343,2026-02-22,RR
2.9512482616503037,4.9242102847745315,8.216132557794428,2026-03-01,RR
26.66102914552091,34.8251165070935,45.48919447606493,2026-02-15,RO
27.64836641414601,35.936875645912906,46.71013874183345,2026-02-22,RO
27.76265303030682,36.48641288593674,47.951408816361884,2026-03-01,RO
54.70604028361063,69.01838188295038,87.07515683908638,2026-02-15,AC
46.72679951322955,61.56158937740132,81.10611739198558,2026-02-22,AC
43.061966949547724,57.35885017881716,76.40240162950913,2026-03-01,AC
177.53330567507027,236.86965294146606,316.03778384716526,2026-02-15,PA
183.926821547208,241.68894638777687,317.59123718147237,2026-02-22,PA
173.91517834718158,228.56458873532148,300.3864971432107,2026-03-01,PA
123.77705525777915,164.45330101037473,218.4967816279439,2026-02-15,DF
131.01620468996336,173.78129498770411,230.5053680883868,2026-02-22,DF
128.63161448647423,173.65522841590322,234.43799937184545,2026-03-01,DF
2931.2406223299604,3948.4061717573186,5318.536860607268,2026-02-15,GO
3252.7855743907917,4286.309773455706,5648.220902929591,2026-02-22,GO
3503.6021121775407,4558.190198459369,5930.2104577216915,2026-03-01,GO
272.49150283333904,343.2719266524227,432.4377619207331,2026-02-15,MT
287.3144755865994,362.96901231253554,458.5446091087322,2026-02-22,MT
307.7332248955676,390.6721252946478,495.9643520261152,2026-03-01,MT
100.00450096105989,127.93870844074691,163.67576419245364,2026-02-15,MS
99.66547823882507,128.44369537750978,165.53156793867421,2026-02-22,MS
92.19821727256922,126.95584945577528,174.81669589540786,2026-03-01,MS
94.13177416725257,178.87542462829322,339.9109155119209,2026-02-15,RS
78.54606056899715,146.80424507719545,274.3802326502906,2026-02-22,RS
63.205262944756285,112.3754001992012,199.7971368455213,2026-03-01,RS
101.22526686967575,156.13214148105732,240.82174695420468,2026-02-15,SC
85.7522513848898,126.209523537675,185.75423472104572,2026-02-22,SC
68.86785388499722,110.59233767171573,177.59614191141839,2026-03-01,SC
402.7204721625456,519.8599917247432,671.0719461189206,2026-02-15,PR
413.63965547708466,530.2068612596373,679.6237062971109,2026-02-22,PR
412.09360858395394,552.8393506410184,741.655151283226,2026-03-01,PR
13143.633329265842,16431.138652149584,20540.91974743519,2026-02-15,BR
13540.7243784649,16950.878164927173,21219.859627242437,2026-02-22,BR
12786.317816326886,15980.550499549465,19972.75509158374,2026-03-01,BR
10.942573777302352,14.30304725447816,18.695524921950234,2026-02-15,SE
12.016550050648343,15.283805184963212,19.439414802695797,2026-02-22,SE
12.061604454958474,16.000812611332492,21.22652961959184,2026-03-01,SE
3017.1692469639925,3803.495639278689,4794.752264086248,2026-02-15,SP
2861.441057763118,3654.2745518298616,4666.782306741057,2026-02-22,SP
2612.2326563199754,3351.8498892705998,4300.879423209828,2026-03-01,SP
286.4321723569622,471.59195290484524,776.4454956807159,2026-02-15,TO
336.9882721252741,546.2736593485434,885.5350039811292,2026-02-22,TO
349.6236349292155,566.8474428770018,919.0340451704562,2026-03-01,TO
