lower_95,pred,upper_95,date,state
140.66980395372738,181.11000267787793,233.1760772252915,2025-07-06,AL
157.4452952530086,203.09459841730904,261.9793487001628,2025-07-13,AL
163.15659194239598,216.54190079728895,287.395037139891,2025-07-20,AL
364.3498723665564,493.66209197261094,668.8687976418349,2025-07-06,BA
339.8346396448931,455.52263603125795,610.5936468209711,2025-07-13,BA
331.7221293421413,447.7097894174863,604.2528906279572,2025-07-20,BA
79.09854996540513,109.22218125545237,150.81799708612132,2025-07-06,CE
73.09195104246712,101.39014517438954,140.64423499259215,2025-07-13,CE
69.06376753922746,98.48263368662333,140.43295759016922,2025-07-20,CE
45.121919940785986,55.66753082055428,68.67779544230496,2025-07-06,MA
43.71514218873322,52.94197078256269,64.11627939446817,2025-07-13,MA
39.975871985368606,48.505275463013724,58.85454477650832,2025-07-20,MA
74.81593457286591,97.89104789257584,128.08310572093012,2025-07-06,PB
77.72503173564655,96.87330991708063,120.7389429728187,2025-07-13,PB
79.50824676174169,96.28888535662885,116.61116702781277,2025-07-20,PB
327.8260506326991,395.2992958333063,476.6599023620164,2025-07-06,PE
324.72553357925057,387.52551312595335,462.47063379413123,2025-07-13,PE
321.92497209554045,380.30070904715024,449.26191453964793,2025-07-20,PE
69.97819741584178,98.59213862640418,138.90626163410684,2025-07-06,PI
61.12425607300689,84.57926520884412,117.03458762301594,2025-07-13,PI
51.51427449509901,72.48904522867744,102.00399267323787,2025-07-20,PI
155.18046114969627,189.61883120396146,231.6999245959954,2025-07-06,RN
155.7146525336239,191.16434981285258,234.68445675964668,2025-07-13,RN
152.60118933765904,188.26598933351647,232.26609762064822,2025-07-20,RN
709.0488965226809,934.6598184846112,1232.0574512899504,2025-07-06,MG
654.9824770085924,854.98049137704,1116.0476292035753,2025-07-13,MG
624.0418305712728,808.4871369399572,1047.4481334031573,2025-07-20,MG
282.9098481569439,367.6720033010197,477.8296085910469,2025-07-06,RJ
267.83474493073066,346.83662114182073,449.1412859679075,2025-07-13,RJ
249.3923572147138,320.2654760617883,411.27954482092053,2025-07-20,RJ
222.30413149924047,311.9794613735837,437.82894929815524,2025-07-06,ES
206.74539539912593,287.03624773048756,398.5085488948507,2025-07-13,ES
192.24298831662634,260.3583372929313,352.6082505869848,2025-07-20,ES
93.22516858029444,122.5422550607664,161.078864260183,2025-07-06,AM
99.44995491371752,129.7425532692287,169.26232036427785,2025-07-13,AM
100.92785045464555,132.86669432686992,174.9126567327712,2025-07-20,AM
28.72278173665639,50.64900357651055,89.31313083855946,2025-07-06,AP
29.13857121444707,50.980438926182885,89.19466688942049,2025-07-13,AP
28.66284379901978,50.94502299712671,90.54912298222577,2025-07-20,AP
8.892124302929439,13.020900659949477,19.06674358346721,2025-07-06,RR
8.81045976239776,13.093901224999689,19.45985271072713,2025-07-13,RR
9.623648817265217,14.748240825977781,22.601677554028665,2025-07-20,RR
21.03963101106773,31.071184405332644,45.88571443303049,2025-07-06,RO
17.376641643236994,27.062172331451453,42.14630112845839,2025-07-13,RO
15.770553900413237,26.146239767816947,43.348246251405236,2025-07-20,RO
51.806244472474816,70.90500651676146,97.04467097230253,2025-07-06,AC
51.502993546875025,69.51983653445113,93.83935454893673,2025-07-13,AC
52.76258903070475,72.34766244115715,99.20256675906542,2025-07-20,AC
136.89966852117712,172.18437140262017,216.56340059529984,2025-07-06,PA
137.03006091237003,173.52212252273145,219.73227483310362,2025-07-13,PA
136.11450288909126,172.3965861083932,218.34986185157314,2025-07-20,PA
104.81465685743896,130.2524366677362,161.8637866740154,2025-07-06,DF
95.94653200827736,116.45792217462059,141.35422462231304,2025-07-13,DF
91.6261463389574,107.7506923592287,126.71286709955999,2025-07-20,DF
1012.7322978729738,1320.5522573486176,1721.9340866793016,2025-07-06,GO
1055.8602927234188,1378.571129641102,1799.9146028855987,2025-07-13,GO
1187.9782726539045,1544.6931214109609,2008.5189218182586,2025-07-20,GO
217.2435958623148,264.14365616281776,321.1688280803503,2025-07-06,MT
198.68252568843752,235.0122307816089,277.9849331267203,2025-07-13,MT
175.2349923459843,211.4720247539751,255.20255204080345,2025-07-20,MT
125.19731662595396,169.17624607223308,228.60395898580768,2025-07-06,MS
113.07695668206377,146.7430769058205,190.43252711808427,2025-07-13,MS
92.33173626026809,128.18752639785785,177.96743123818507,2025-07-20,MS
108.36275635457565,246.9285277116178,562.6813108953605,2025-07-06,RS
94.8064476079534,191.96729502341532,388.7018582427665,2025-07-13,RS
77.84646729442719,150.77885127106504,292.0397389985278,2025-07-20,RS
122.09857933946131,218.91328363017925,392.4945401412951,2025-07-06,SC
117.48338761258839,197.4473678691939,331.8380910757418,2025-07-13,SC
103.63393210059279,170.28396927756245,279.7986104085688,2025-07-20,SC
433.260814161156,554.3412510117673,709.2592095323669,2025-07-06,PR
388.1093599414603,483.9784337430055,603.5286661565265,2025-07-13,PR
343.40861403014236,432.4951441142644,544.6923636749544,2025-07-20,PR
8399.028509362803,10154.63490714315,12277.206820100813,2025-07-06,BR
7922.0660303295335,9560.409901438896,11537.575820953978,2025-07-13,BR
7781.202833476702,9479.431179078258,11548.293676689962,2025-07-20,BR
10.831763787076124,15.143688531454941,21.17211073337342,2025-07-06,SE
10.575126480624089,14.909339056258082,21.019927421363978,2025-07-13,SE
11.516194757953551,15.73130435831069,21.489210804019212,2025-07-20,SE
2523.1016112034185,3317.730322392257,4362.620372974584,2025-07-06,SP
2341.1027787083717,3067.56277781941,4019.4482196355193,2025-07-13,SP
2125.779772225077,2725.490401366481,3494.3873419989977,2025-07-20,SP
16.028168821611178,24.179855420030595,36.477367729323134,2025-07-06,TO
14.126666714323822,21.094410131788525,31.49887710997797,2025-07-13,TO
10.764238446198425,16.452711749336913,25.147317690864448,2025-07-20,TO
