lower_95,pred,upper_95,date,state
159.470517133794,369.64150834930916,856.8031705830442,2025-07-20,AL
139.35946035570032,389.7267087283168,1089.8930514550711,2025-07-27,AL
129.59647767378465,415.62954822850827,1332.9677199674234,2025-08-03,AL
343.3933832494657,404.6900555232213,476.92835397591415,2025-07-20,BA
329.2705293298233,374.9244286045537,426.90831593873617,2025-07-27,BA
318.6493828196814,356.0839744469544,397.916342206415,2025-08-03,BA
37.12991731964494,66.53344638586125,119.22190534041847,2025-07-20,CE
27.995876085797565,64.22677129517743,147.3459211764299,2025-07-27,CE
22.097907592226154,62.20915258374457,175.1287378244371,2025-08-03,CE
33.08949493140695,47.505124738168234,68.20100702857626,2025-07-20,MA
31.931251702432068,45.476740752981904,64.76833319241301,2025-07-27,MA
29.8261315873036,43.49135545278868,63.4174765032548,2025-08-03,MA
73.52949758289112,90.78451845100228,112.08874072734159,2025-07-20,PB
74.68071717540518,90.21876531476425,108.98965519845183,2025-07-27,PB
73.09793766776036,87.68046298980366,105.17209972528457,2025-08-03,PB
406.97280757671695,442.43142895608725,480.9794799158075,2025-07-20,PE
393.7208775736133,429.93663828714585,469.48364557348594,2025-07-27,PE
384.94301740826904,422.4457625286148,463.6021806030279,2025-08-03,PE
65.72233633479131,81.01253242624016,99.85996810399988,2025-07-20,PI
53.781731099642975,65.07238122577208,78.7333302929017,2025-07-27,PI
45.11039225855287,55.26304192392319,67.70067050583575,2025-08-03,PI
154.661198258029,236.83627357444692,362.67286890568465,2025-07-20,RN
155.72526121451628,239.97026289394492,369.7905312488957,2025-07-27,RN
153.55722732164546,238.00085622608316,368.8814167352714,2025-08-03,RN
488.71895504458263,687.2420561881122,966.4074595808942,2025-07-20,MG
422.9159422232672,609.3580100835647,877.9928760807383,2025-07-27,MG
354.9886342353093,562.4223592310756,891.067712194336,2025-08-03,MG
171.42094583150913,223.0969875632766,290.3511331032458,2025-07-20,RJ
172.25734034120222,220.49842825284514,282.2495503858989,2025-07-27,RJ
161.82540829647797,206.54043900863064,263.61097058209197,2025-08-03,RJ
74.60638515933215,100.68256125253798,135.87279585684465,2025-07-20,ES
62.51723277162435,83.60758921291028,111.81283406337066,2025-07-27,ES
55.00024970719964,73.05784582806135,97.04408371691623,2025-08-03,ES
61.71237731834068,80.02833828472838,103.78039555302497,2025-07-20,AM
58.67036578432265,75.76289700938167,97.83502261354519,2025-07-27,AM
70.99554642595126,91.93283316664063,119.04473223345767,2025-08-03,AM
22.301634817965123,40.77187460561799,74.53918837901206,2025-07-20,AP
22.75654210387265,40.560846423858074,72.29491436398095,2025-07-27,AP
23.12164204138912,41.310660823318244,73.80836943173746,2025-08-03,AP
7.450184113449922,9.322951530628819,11.666480172690093,2025-07-20,RR
7.164595105905253,9.119131052853028,11.606873791174444,2025-07-27,RR
7.748835483214617,9.8367992452044,12.487375632126817,2025-08-03,RR
16.22564716925992,26.199537953689408,42.30437047141339,2025-07-20,RO
13.93665677699373,22.555602043239844,36.50482261806469,2025-07-27,RO
14.484329989414103,23.528419085700925,38.21968327682158,2025-08-03,RO
34.79902865773285,50.430618478242216,73.08385832007639,2025-07-20,AC
35.94296483473335,50.08574911513622,69.79341509413294,2025-07-27,AC
31.82482605020572,46.03286874726113,66.58402474092622,2025-08-03,AC
135.86886105915704,262.64297943304865,507.7052542262385,2025-07-20,PA
104.33882762965786,262.64302202654085,661.1283506469682,2025-07-27,PA
85.49051582450197,262.64290222785047,806.8882662057568,2025-08-03,PA
99.65114469899503,112.50333536568735,127.01309660451862,2025-07-20,DF
93.59450712036212,105.13278755916882,118.09350099731105,2025-07-27,DF
86.25216474026682,98.00916782753252,111.36876398605878,2025-08-03,DF
1188.9926231260304,1435.0845132043382,1732.11130160278,2025-07-20,GO
1084.3986486688273,1311.2348304089694,1585.5209544831514,2025-07-27,GO
951.3393590699388,1170.5088378726282,1440.1705621402832,2025-08-03,GO
154.97560781294627,179.447252252487,207.78312661844382,2025-07-20,MT
137.78464879577115,159.1374485435021,183.79934013166377,2025-07-27,MT
122.95207613542877,146.64896676310624,174.9130240712518,2025-08-03,MT
100.87978682340976,125.51305504959294,156.16138261135228,2025-07-20,MS
85.33826217097294,110.931813916851,144.20105385118313,2025-07-27,MS
71.60361933089152,96.69619210330163,130.582136135746,2025-08-03,MS
114.56559315935463,185.04592700575927,298.88550442707515,2025-07-20,RS
82.40316022398348,131.55240332993884,210.0166398332618,2025-07-27,RS
58.24260707262967,97.28493961245809,162.49889816225735,2025-08-03,RS
187.8868164308644,274.1991062749441,400.1619235995917,2025-07-20,SC
170.63227613374065,234.45175445848002,322.14084236663456,2025-07-27,SC
136.22236797047105,194.16917318832446,276.765617705384,2025-08-03,SC
309.7935146100143,380.1226592473265,466.4178856524979,2025-07-20,PR
298.74641673675654,369.9629186703823,458.1563276513357,2025-07-27,PR
258.113091052998,323.32865392666866,405.02176012671174,2025-08-03,PR
6077.718417899672,9034.424993154149,13429.51899787663,2025-07-20,BR
5270.861193196605,8262.8758665507,12953.313525719946,2025-07-27,BR
4747.635284433111,7569.918794356719,12069.939479354382,2025-08-03,BR
9.627250236099131,15.431319098989338,24.73454031992829,2025-07-20,SE
9.50452823608867,15.30982242896217,24.660946549285036,2025-07-27,SE
9.842224111804102,16.17841736360645,26.5937033558429,2025-08-03,SE
2185.0828679284214,3139.6067570673513,4511.1014935410985,2025-07-20,SP
2019.9165604965362,2710.289881614411,3636.621128833037,2025-07-27,SP
1775.3303737287479,2331.4257703280873,3061.7096417573093,2025-08-03,SP
14.528984061628977,29.88763783967486,61.481992949162304,2025-07-20,TO
11.139326713795997,28.173731382524394,71.25737133031329,2025-07-27,TO
8.548773391281046,26.802047184182978,84.02956779692167,2025-08-03,TO
