lower_95,pred,upper_95,date,state
174.69999469817418,234.05738206616306,313.58248289768477,2025-10-12,AL
190.2309166896921,254.21217514275824,339.7125510162361,2025-10-19,AL
207.55479201951735,287.3418354311357,397.800164407526,2025-10-26,AL
265.3954628555482,331.5258807028406,414.1344708504551,2025-10-12,BA
252.9177727494452,300.5027115450908,357.04046680582724,2025-10-19,BA
245.06269773664363,285.6580153229338,332.9780601939238,2025-10-26,BA
51.6614212982487,75.18899586564078,109.43146659952605,2025-10-12,CE
48.17727717366692,69.05286411972764,98.9740044035502,2025-10-19,CE
46.975870679514365,69.22141555459939,102.00139565421821,2025-10-26,CE
19.020468623997132,24.743335150986884,32.188094126221536,2025-10-12,MA
19.390134057967934,24.703233074914458,31.47217665072199,2025-10-19,MA
17.80098986818286,23.804964638605036,31.83397921359993,2025-10-26,MA
101.46931499550328,123.81296943541471,151.07672108651062,2025-10-12,PB
101.25264332482828,119.38838259987855,140.77248190042903,2025-10-19,PB
93.11105546422621,111.18548328195938,132.76846268156092,2025-10-26,PB
402.9778694886081,566.8560014645309,797.3780962317581,2025-10-12,PE
384.2873363462884,529.1678108606941,728.6697883761889,2025-10-19,PE
367.8658887947714,506.58345007707055,697.6096444624613,2025-10-26,PE
28.92451704294019,41.7941374496184,60.38994264154658,2025-10-12,PI
27.919164038142387,36.267018806672525,47.1108895426316,2025-10-19,PI
25.064468472987414,31.641102308384305,39.943370687019204,2025-10-26,PI
140.7214913373572,179.312202217178,228.48582372462775,2025-10-12,RN
137.47687391322413,174.17956067158562,220.68089339081385,2025-10-19,RN
133.14877028690864,167.28865898039447,210.1821546166415,2025-10-26,RN
1138.0400231853434,1530.459633695026,2058.193598335724,2025-10-12,MG
1247.2465304760738,1642.621843231407,2163.3305476753185,2025-10-19,MG
1322.3123206522557,1731.9582820556836,2268.510580996194,2025-10-26,MG
212.5595864070904,257.9504273868476,313.0342136704392,2025-10-12,RJ
221.62928816070914,270.87320347650683,331.0586473951083,2025-10-19,RJ
224.8434362168651,282.1611463809047,354.0904456298937,2025-10-26,RJ
112.94539453804234,195.02130003754317,336.7406667964937,2025-10-12,ES
12.784326680131787,34.5554877295428,93.40200404001826,2025-10-19,ES
10.813854387886536,30.8454786443662,87.98375848909517,2025-10-26,ES
79.48925882444767,107.20204638251127,144.5764989956547,2025-10-12,AM
90.18814276435344,122.51149639858768,166.41951247446514,2025-10-19,AM
