lower_95,pred,upper_95,date,state
158.41666332445493,200.4179697690371,253.55516120217382,2025-10-05,AL
156.119213979684,196.57562696717028,247.5158318601618,2025-10-12,AL
161.4884432268152,209.2032016501812,271.0161712266666,2025-10-19,AL
241.26439497564056,284.75759645218943,336.09140190542814,2025-10-05,BA
231.68112922674638,276.83499922078437,330.78920604952003,2025-10-12,BA
216.8486841974432,258.3461631247928,307.7848512123413,2025-10-19,BA
43.26226842257047,62.54763823952828,90.43000267877429,2025-10-05,CE
40.27500298728253,59.47896711437565,87.8397831555737,2025-10-12,CE
38.92102101697462,58.26171206344337,87.21320776973378,2025-10-19,CE
15.54545342267649,21.346527341580742,29.312379456243605,2025-10-05,MA
16.189898425061724,21.69842361411198,29.081194642248498,2025-10-12,MA
16.192371127085806,21.531508054784243,28.63112730523707,2025-10-19,MA
95.21685690009748,116.67915870754179,142.97915852214805,2025-10-05,PB
93.78647069896974,113.87050944118613,138.25547356413847,2025-10-12,PB
91.0019773676444,108.11361795353328,128.44286162905289,2025-10-19,PB
420.5329971994029,518.811581868341,640.0578772017286,2025-10-05,PE
403.86488823400094,491.72502643723607,598.6989923338034,2025-10-12,PE
377.73683770208237,469.2282121605752,582.8796482408737,2025-10-19,PE
30.24864605653255,44.591958698464346,65.73658790708492,2025-10-05,PI
29.754507364439064,38.12748326836392,48.85663078114874,2025-10-12,PI
26.974669909177035,33.55284194018777,41.735198467812126,2025-10-19,PI
135.9995049832943,161.4333316924785,191.62364292822238,2025-10-05,RN
128.8644116523071,157.68638336396327,192.95471247326049,2025-10-12,RN
125.62628197729241,153.980120723237,188.7334179183009,2025-10-19,RN
974.3015831351886,1264.006809479302,1639.8548889439246,2025-10-05,MG
1083.935623116251,1391.432373209273,1786.1614729928904,2025-10-12,MG
1153.7085866814552,1491.850741958945,1929.0994814255976,2025-10-19,MG
225.74695414062498,285.84128100267736,361.9328474941671,2025-10-05,RJ
231.55653161443578,295.3617750171808,376.74850945928165,2025-10-12,RJ
252.16252646479688,322.64454817568526,412.82702044161533,2025-10-19,RJ
175.94868098378217,237.85594341995218,321.54517728615576,2025-10-05,ES
159.56203566502674,215.60408745501113,291.32946526763834,2025-10-12,ES
142.01451221801642,195.27450188958522,268.508693179795,2025-10-19,ES
91.2412508437225,119.66983922573795,156.95609483524808,2025-10-05,AM
101.40607881514816,130.32758432285556,167.49764347355614,2025-10-12,AM
103.14172410090218,135.056889242404,176.8475705718345,2025-10-19,AM
14.0436978744455,17.69895000067885,22.30558033411825,2025-10-05,AP
13.660422513366656,17.668748452139614,22.853222260110535,2025-10-12,AP
14.770959115158732,18.574100658446817,23.35645319849679,2025-10-19,AP
2.2122499707195957,4.096896691502403,7.587100338115808,2025-10-05,RR
2.2464733149827776,4.060598099634308,7.339707450244142,2025-10-12,RR
2.2766587159927876,4.342323874159207,8.282214850929265,2025-10-19,RR
9.721682773145629,16.343391694972244,27.475331002686122,2025-10-05,RO
11.343954601770205,18.018631758635067,28.620626743572107,2025-10-12,RO
11.783873517791122,18.548085118450256,29.195108131622597,2025-10-19,RO
34.42285539729879,49.4392287092265,71.00623429266732,2025-10-05,AC
37.468601846509614,52.7441225581447,74.24729846672248,2025-10-12,AC
40.91607948504639,56.112841523282555,76.9538778750237,2025-10-19,AC
134.09475021764223,170.01129493527108,215.5478895233065,2025-10-05,PA
136.9158735640106,175.31668680422362,224.48778123334714,2025-10-12,PA
138.60893943760675,181.52299726500289,237.72347346256544,2025-10-19,PA
137.73250122944924,177.47536487435093,228.6860752264431,2025-10-05,DF
131.81905127911125,170.34437374671657,220.12907379920796,2025-10-12,DF
126.63751157551444,164.83211221784546,214.54642372686743,2025-10-19,DF
778.3429636593715,925.098302460245,1099.5241290436538,2025-10-05,GO
766.539537526814,910.7880077241388,1082.181354520266,2025-10-12,GO
766.542990715107,894.9724645591517,1044.9194918237436,2025-10-19,GO
133.07068316677626,164.8678931732982,204.26303940542513,2025-10-05,MT
134.74609864041528,166.41396932894529,205.5243859914532,2025-10-12,MT
139.37876441390972,171.97006897515914,212.1822843506969,2025-10-19,MT
64.87354729618619,88.47780821542013,120.67048701474165,2025-10-05,MS
67.02250507803389,91.61495089402447,125.23105809820518,2025-10-12,MS
69.21535754453453,93.82926856139979,127.19621701155937,2025-10-19,MS
109.26569545501613,195.98883313518917,351.5432959423829,2025-10-05,RS
97.65885061870115,172.0517827603208,303.11452329683704,2025-10-12,RS
83.3019715120289,148.86811674940986,266.0407164711071,2025-10-19,RS
178.36178775297267,300.8083912345353,507.31543665860767,2025-10-05,SC
186.85479429534564,298.56191282834226,477.05072876441034,2025-10-12,SC
167.56937873193706,288.84234079963204,497.8827186085991,2025-10-19,SC
787.4229927087133,1083.6005686440608,1491.1809830781674,2025-10-05,PR
812.8248211570243,1121.244981908729,1546.6928134231246,2025-10-12,PR
811.985224059783,1135.4421796208983,1587.7492657025687,2025-10-19,PR
10562.873765363205,12636.456112345753,15117.10038634072,2025-10-05,BR
10395.84649017211,12484.168759578688,14991.994135829163,2025-10-12,BR
10484.820757803926,12603.236158611864,15149.668777266854,2025-10-19,BR
8.739594718595807,12.20417975980256,17.042209439376045,2025-10-05,SE
8.6462814459898,11.412006331135963,15.062416058904791,2025-10-12,SE
8.44979837689005,11.285964645923457,15.074087251288221,2025-10-19,SE
4204.050655447417,5387.154611495734,6903.207688650254,2025-10-05,SP
3794.2347199068076,4949.777679245639,6457.2439194168,2025-10-12,SP
4045.207219218515,5303.081028883198,6952.095869228137,2025-10-19,SP
24.000848073479172,32.26870594266631,43.3846912420093,2025-10-05,TO
24.054567123326514,33.30317982194457,46.107742474286425,2025-10-12,TO
23.47223141715949,32.42060860689939,44.7803978991682,2025-10-19,TO
