lower_95,pred,upper_95,date,state
53.41463883567706,65.73900368202716,80.90697043558511,2025-11-23,AL
51.339172108767414,63.22580111756473,77.86455766152056,2025-11-30,AL
46.982063343742276,59.91373686911312,76.40481516015505,2025-12-07,AL
234.82347567792476,283.45646259532066,342.161557549102,2025-11-23,BA
231.2502769571345,286.5231173253949,355.0071283896432,2025-11-30,BA
219.3701841042693,273.37458685927834,340.67375676249287,2025-12-07,BA
46.62140701147919,69.72251711798829,104.27032783612108,2025-11-23,CE
42.151894212305606,63.722593833538774,96.3318266178589,2025-11-30,CE
34.67798441129829,53.105291703436144,81.32456527629716,2025-12-07,CE
23.120862948486412,31.12042747164154,41.88775341887065,2025-11-23,MA
25.39397732207943,34.18325353727231,46.01464384932968,2025-11-30,MA
28.116416220516903,39.16772247544664,54.562803163873625,2025-12-07,MA
72.74544831697771,94.31075506924692,122.26907287690238,2025-11-23,PB
73.8679935550062,93.40516247264144,118.10967046294253,2025-11-30,PB
76.78455950383274,90.92486786881213,107.66919352514195,2025-12-07,PB
287.61491174071773,367.48144948959,469.5257798062633,2025-11-23,PE
272.6159081020921,341.87579311396803,428.7316126597226,2025-11-30,PE
249.90132839541243,319.492699059563,408.4635540266233,2025-12-07,PE
27.533606975229866,44.45432449819029,71.77363170645398,2025-11-23,PI
29.232253098988252,40.05260918330334,54.878133989814074,2025-11-30,PI
26.415653262166458,36.49309002875775,50.4150174379521,2025-12-07,PI
85.47308297252535,105.9938277102359,131.44128095014986,2025-11-23,RN
87.16278906730122,105.5435953215324,127.80052855805546,2025-11-30,RN
86.23669849498755,103.12014721864719,123.30904299419056,2025-12-07,RN
1381.3672212001602,1825.5778051046857,2412.634577788297,2025-11-23,MG
1450.65978497936,1935.934391400246,2583.5430240864953,2025-11-30,MG
1312.8190394093044,1869.5051324188346,2662.2476786388947,2025-12-07,MG
162.01985184163223,194.90273989618325,234.45940474115525,2025-11-23,RJ
172.02075397967914,203.97127273631847,241.85616641692164,2025-11-30,RJ
